,Folder name,File name,Centroid,Surface area,Volume,Compactness,Sphericity,Rectangularity,Diameter,Eccentricity,A3-0,A3-1,A3-2,A3-3,A3-4,A3-5,A3-6,A3-7,A3-8,A3-9,A3-10,A3-11,A3-12,A3-13,A3-14,A3-15,A3-16,A3-17,A3-18,A3-19,A3-20,A3-21,A3-22,A3-23,A3-24,A3-25,A3-26,A3-27,A3-28,A3-29,A3-30,A3-31,A3-32,A3-33,A3-34,A3-35,D1-0,D1-1,D1-2,D1-3,D1-4,D1-5,D1-6,D1-7,D1-8,D1-9,D1-10,D1-11,D1-12,D1-13,D1-14,D1-15,D1-16,D1-17,D1-18,D1-19,D1-20,D1-21,D1-22,D1-23,D1-24,D1-25,D1-26,D1-27,D1-28,D1-29,D2-0,D2-1,D2-2,D2-3,D2-4,D2-5,D2-6,D2-7,D2-8,D2-9,D2-10,D2-11,D2-12,D2-13,D2-14,D2-15,D2-16,D2-17,D2-18,D2-19,D2-20,D2-21,D2-22,D2-23,D2-24,D2-25,D2-26,D2-27,D2-28,D2-29,D3-0,D3-1,D3-2,D3-3,D3-4,D3-5,D3-6,D3-7,D3-8,D3-9,D3-10,D3-11,D3-12,D3-13,D3-14,D3-15,D3-16,D3-17,D3-18,D3-19,D3-20,D3-21,D3-22,D3-23,D3-24,D3-25,D3-26,D3-27,D3-28,D3-29,D4-0,D4-1,D4-2,D4-3,D4-4,D4-5,D4-6,D4-7,D4-8,D4-9,D4-10,D4-11,D4-12,D4-13,D4-14,D4-15,D4-16,D4-17,D4-18,D4-19,D4-20,D4-21,D4-22,D4-23,D4-24,D4-25,D4-26,D4-27,D4-28,D4-29
36,Ant,96.off,-0.21160629070139278,-0.5217994178437297,-0.5129342916177188,-0.0304206221454876,-0.6791340461780144,-0.6367634118491113,-0.18965140316977763,0.16802064523120988,0.025188455532206135,0.04555707648113517,0.056073955541845806,0.06055640170429351,0.05804044805182286,0.055312421677688024,0.05263259364938595,0.05008772098941564,0.045990861593630104,0.04355202529449189,0.04168192947618038,0.038462279974551275,0.03522335113458906,0.032958028880448825,0.031974782625460295,0.028581619078833213,0.025670438990533846,0.025120977848040255,0.024157010931384833,0.021284389519751683,0.019761321791436116,0.01914438296477665,0.018170776378954673,0.01641635659064181,0.01579941776398234,0.0159343731323141,0.014816171508993812,0.014642657463995836,0.013563014517341765,0.01277256164568432,0.011345890609034298,0.010218049316547457,0.008511827874067361,0.00587055852243151,0.003740191636623031,0.001185679307486167,0.00087,0.00596,0.01612,0.06141,0.07188,0.0728,0.07149,0.07065,0.07954,0.08681,0.07314,0.07622,0.08808,0.04987,0.04984,0.04581,0.04138,0.01983,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018901728925915972,0.03945574168632486,0.0762538943135557,0.10608458498810555,0.10959817651567182,0.11547075159007435,0.11471428429235471,0.09969442702578957,0.09057700538485274,0.07325788567390287,0.055630206933619995,0.04219295888202096,0.028178406840056933,0.015129345954392985,0.008251465655389333,0.0043098728935869485,0.0018911682442991232,0.00040809420008560023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003776929895556326,0.02774887270204648,0.0650460554206652,0.10568659189887078,0.13452422245346282,0.1454599761051374,0.13496743361467606,0.11325972174047096,0.08742821906193395,0.06512313562261533,0.04371410953096697,0.029926388407137627,0.019597641345820326,0.012034146529463908,0.006436196862835781,0.0033626238100743825,0.0015030639380275177,0.00028905075731298414,0.00010598527768142753,9.635025243766138e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006819578915014599,0.04487475026894114,0.10797986783463961,0.16476486860304287,0.1936184109420624,0.18115106808052867,0.13931151068080527,0.08875057630244353,0.04487475026894114,0.019075610880590135,0.007165360381128016,0.0015368065160596281,7.68403258029814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Ant,97.off,-0.2330341222879011,-0.5034389418334146,-0.5040210502815645,-0.05203669542380912,-0.6648096473452761,-0.4802746344995033,-0.02009956090185769,0.07426706717657654,0.020996945373252262,0.04204207097911869,0.05349933029476666,0.056120334948977134,0.056264875646819625,0.05507964192451121,0.05220810006070709,0.048854755870761345,0.04644574424005319,0.04351638609711208,0.040365398884145816,0.037002418647677233,0.03545101515750118,0.0334756256203205,0.03039209073301406,0.028281796544513717,0.026364223286470027,0.025227169796775778,0.024176840725787026,0.02242308025863149,0.02198945816510402,0.020004432581400503,0.020601867465816125,0.019763531418329688,0.018048315137265483,0.017354519787621536,0.016207830251404452,0.016227102344450118,0.013750638388082138,0.01331701629455467,0.012420863967931238,0.01014675698854274,0.009144608150168149,0.006995769775576476,0.004586758144868324,0.0012526860479682397,0.00192,0.00884,0.02288,0.06918,0.07174,0.07509,0.06939,0.07404,0.0912,0.08593,0.08808,0.07651,0.08607,0.0515,0.03199,0.02992,0.03257,0.01574,0.01195,0.00546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01760689545345967,0.03899593916713114,0.0758320726172466,0.11563420654510709,0.11752528067521299,0.11852058284895295,0.11777410621864798,0.09976908989569233,0.0850585237678159,0.06849669559678319,0.049277410621864796,0.04083724818855004,0.021617963213631658,0.014790190301775618,0.010878652758977626,0.0050859941078111315,0.001592483477983916,0.0006768054781431642,2.9859065212198424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026594207087934324,0.02312539746776898,0.061070320479466575,0.10224316355437359,0.13662292112312346,0.15425603669229732,0.1461428764140217,0.12201537838931607,0.09105625252934035,0.06475111290975313,0.042801256479929085,0.026391859860091346,0.01534948256923166,0.007351949278294887,0.0030833863290358637,0.000915380316432522,0.00016380489873003026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076921605020952525,0.05351983314517518,0.11687491628556668,0.16825165993762078,0.1939495991274564,0.1853198369721207,0.13832494594439448,0.08143740073860048,0.03849907196571057,0.01306901896251507,0.0025640535006984174,0.0004400987351945045,5.740418285145711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ant,98.off,-0.08851901239295243,-0.6776623095265286,-0.5124031500342106,-0.3785171064884444,-0.2580147217080859,-0.628559572663591,-0.6707683752785089,-0.26119426390581435,0.028356698944934238,0.053331406272582746,0.06895023365611601,0.06856482150599798,0.06243676831912126,0.057146986558751264,0.05346630052512406,0.04837886014356602,0.04285783109312521,0.03946620417208652,0.035197764609529315,0.03095823095823096,0.02990798284915932,0.026044226044226043,0.02620802620802621,0.023298164474635064,0.02183359830418654,0.021795057089174737,0.020918244447656213,0.02029194970371441,0.01981981981981982,0.01969456087103146,0.01933805463217228,0.01935732523967818,0.019068266127089655,0.018461241990653757,0.01766151177915884,0.016341475165004577,0.015358674182203593,0.013788119670472611,0.01175507057859999,0.010271233800645565,0.008633232162643927,0.005887170593052946,0.003834850893674423,0.0013200366141542612,0.0,0.00537,0.05684,0.06454,0.05436,0.08301,0.08318,0.08114,0.0878,0.09434,0.08135,0.06084,0.05792,0.04512,0.04347,0.03574,0.03987,0.02511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018763687039617758,0.05406131793748756,0.10073661158670118,0.12050567390005973,0.13166434401751942,0.11645431017320326,0.10417081425442963,0.0839737208839339,0.07264582918574557,0.05854071272148119,0.04356957993231137,0.03354568982679673,0.024746167628907027,0.017021700179175793,0.011377662751343819,0.005942663746764882,0.0020007963368504876,0.0002787178976707147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034880471753562722,0.03051559503965004,0.07192892862992976,0.11355424298777256,0.14650761685439811,0.1578774943873274,0.15232745247294838,0.12476995268974687,0.08919572569688677,0.05468140254184211,0.03130570517329428,0.015657670331364483,0.006552132815586368,0.0013875104785947602,0.00024088723586714587,9.635489434685836e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01162500240186,0.06809753473089561,0.14668639394346983,0.19322483331091597,0.2006225621120996,0.16449858770631978,0.11158080817785293,0.05795207808927233,0.028265088484522412,0.011586572641853851,0.004304133120688661,0.001114463040178314,0.0003842976000614876,5.764464000922314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Ant,99.off,-0.18291537999140653,-0.6302514618242099,-0.5470341815734311,-0.03621854874681703,-0.6753742939554894,-0.906005310296666,-0.5182591466614898,-0.28501091493227226,0.02972081903366367,0.048008329155901745,0.05773531793467782,0.06085875139783288,0.06087803185130914,0.05705086183627039,0.05112212239231867,0.048548181853237185,0.04498129796012802,0.042715844676666795,0.03945744803917788,0.03487834033856476,0.03410712219951413,0.032034473450815566,0.030173909690355917,0.026684147611151815,0.02596113060579185,0.024765742490263372,0.02372459800254502,0.021372382678440598,0.019849226853815603,0.018586357151120194,0.018056144680522884,0.01693787837889947,0.017149963367138397,0.01636910500134963,0.01539544210079821,0.015318320286893148,0.014325376932865461,0.013438476072957235,0.011462229591639995,0.009553464697489685,0.007548297535958046,0.006063702618285582,0.003885011375467551,0.0012821501561716732,0.00254,0.00872,0.01832,0.05311,0.06807,0.06631,0.06742,0.0738,0.07473,0.07593,0.07747,0.07719,0.0742,0.07645,0.06709,0.0585,0.02166,0.01608,0.01834,0.00407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019488792451327785,0.042759883744077715,0.0746406816100649,0.09180037424851695,0.10658119998407453,0.11088107656169129,0.10653143289405582,0.10124616793406856,0.0866146434685671,0.06950471792013377,0.05879484014810686,0.04844328542421467,0.035155472389218456,0.023022255842656367,0.013009117330891428,0.006887765258589799,0.003931600111478282,0.0007066926782657165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036322995250069852,0.030946806563189485,0.07110443102003064,0.10468152344615622,0.1270726748947404,0.13453960362651868,0.13113853802352804,0.11311192685300267,0.09291749766357392,0.07019876482546657,0.04978273646077213,0.034174446724667844,0.019442918942875587,0.010424795984237555,0.004788469135088784,0.0015704637203611104,0.0004431983505313563,2.8904240252044977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009075923224131723,0.05822612122704966,0.12001440021221366,0.16029709911514486,0.17327623775508272,0.15826970081664363,0.12298918089319211,0.08588968679538435,0.0546071205259867,0.03109308979290221,0.015461280482028156,0.006536938439092786,0.0027663565568334693,0.0010042253254258485,0.0003600053053413419,0.00013263353354681017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Armadillo,281.off,-0.1966506928709825,-0.13289813322910704,-0.22108085378537476,-0.42426005756879226,-0.14035269247212362,-0.5829961610673282,0.0170803393548593,-0.5014718657360943,0.017150840680252445,0.034879799585681937,0.04325287854699619,0.04889916654622537,0.05245459363106422,0.05504649034060799,0.05781182251770487,0.05822614057908176,0.057416775063833886,0.05617382087970323,0.05323505323505324,0.048937707761237174,0.04427422074480898,0.03965891024714554,0.036855036855036855,0.03408006937418702,0.030929325046972107,0.02754733342968637,0.02422315363491834,0.02292238762826998,0.020792985498867853,0.019434407669701788,0.017728958905429495,0.0160235101411572,0.015050344462109167,0.01246808305631835,0.011254034783446549,0.01007852772558655,0.00818037288625524,0.006725442019559666,0.0061473237943826175,0.004403333815098521,0.0032952738835091777,0.002447367153249506,0.001580189815483933,0.0004143180613768849,0.0,0.0,0.0,0.0109,0.04693,0.08723,0.08891,0.11805,0.10031,0.0971,0.07801,0.06246,0.06391,0.05305,0.0463,0.05458,0.04029,0.01757,0.00813,0.00989,0.01426,0.00212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012103356292550861,0.03578253772345424,0.05508221523271091,0.07954771668590994,0.09943464585738743,0.1227156905681411,0.12011784846916432,0.10826332762670701,0.09186009475653939,0.07816419158338973,0.0672851057052992,0.053290599992037266,0.03531472707727834,0.020285065891627183,0.011486244376318828,0.006907672094597285,0.0017617549866624199,0.0005872516622208066,9.953418003742486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013777555110220442,0.014683212579004162,0.040744951441344227,0.0733197163557885,0.10789848928626483,0.13588715893325112,0.14027092646832126,0.1311083705873285,0.10799483582549715,0.08249190689070449,0.05999498997995992,0.04120741482965932,0.027603283490057036,0.01745799290889471,0.009971866810544166,0.004923308154771081,0.0022930476337289962,0.0006358871589332511,0.00013488515492523508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045365919576842145,0.028146174784270575,0.06465126155865716,0.10484353583907646,0.13215961081832397,0.15316306635007046,0.14970753460357908,0.1218702341653636,0.09345379432829481,0.06385977104689099,0.03922704194899712,0.022586436555278856,0.011389741510781645,0.005328082469450397,0.0029150016408949634,0.0012741066774772688,0.0004826161657110867,0.000289569699426652,5.79139398853304e-05,5.79139398853304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Armadillo,282.off,-0.20250831985931825,-0.12847424947125474,-0.22415906809902492,-0.4158005272032254,-0.1643778049749587,-0.298093407086409,0.376666164776359,-0.45334028224188483,0.01733524769457587,0.03660734074024109,0.04393073609759388,0.04978945238347611,0.054183489597887775,0.05911714541757808,0.05714175588039739,0.056688861693824255,0.05322952099212735,0.05048324773312005,0.047910423311523745,0.0453857791225416,0.04297676749183345,0.03946924655752238,0.034815036086994225,0.03272401399153955,0.030738988407836034,0.028455245381924704,0.027019474450022646,0.02287597444520462,0.02187382560683003,0.020563323279724793,0.019069736068685738,0.016766720949728746,0.01505150466866454,0.013365196527168834,0.0120257860604951,0.010744191872958362,0.009240968615396476,0.008576081405321024,0.006610327914663172,0.005733447681085404,0.004345856981797508,0.002881177910326951,0.0015610395366988832,0.0007130674426896133,0.0,0.00246,0.01353,0.02352,0.0387,0.07585,0.08305,0.08907,0.11722,0.11402,0.10396,0.10141,0.04736,0.04291,0.04103,0.03052,0.02735,0.0104,0.01426,0.01868,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011785081520116258,0.036480003185157164,0.05876614974220134,0.08383930882089463,0.11661656679871797,0.14128162761531265,0.13680250034837657,0.11329205900503653,0.0893137977027054,0.06921744669838552,0.05372961997093544,0.03511635777277885,0.023361137101108834,0.01651304919077101,0.007913124838253738,0.0028965022992853305,0.0017020683614357096,0.001174526705552127,0.0001990723229749368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016378911669492832,0.014856636349622322,0.040292122706952364,0.07267419454293202,0.10749383382148914,0.13474063511638662,0.14721751194697086,0.14147525820872514,0.11271581624788038,0.08450554956065978,0.05989864344072761,0.04252736241714197,0.0234989209187606,0.010925697548944041,0.004451210112532758,0.001002004008016032,8.67118853090797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048187241854061496,0.031130487991433378,0.07176457090408445,0.11339299372800979,0.14970552241089186,0.1625554535719749,0.15247820100963744,0.12266712559277956,0.09015985926265871,0.0543445005354138,0.028529906685023712,0.012582224261893834,0.004053847330579776,0.001472387945540768,0.0003441945846718678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Armadillo,283.off,-0.18989043975235334,-0.6166911901440809,-0.4926075728076283,-0.356060053677126,-0.30635272562539784,-0.4802533094902586,-0.40138461945942794,-0.21763636844689638,0.02792230315643427,0.05466913323312907,0.06566269703626623,0.0706536401125371,0.0704802096581493,0.06280109453886769,0.054177746945697,0.04801133078968667,0.04192199483562647,0.03747061317300651,0.03548579797279069,0.03356842794928123,0.03014799398774425,0.02735383666705207,0.026342159016456625,0.026669749874744672,0.02528230623964235,0.02577369252707442,0.02423208848807184,0.022623039272362894,0.022767564651019385,0.020031217481789803,0.019029174856438125,0.01871121902339384,0.01709253478244113,0.015242609935638031,0.013643195745172853,0.012515897791652214,0.010752688172043012,0.010328747061317301,0.00838247196207654,0.0072648090337996685,0.005530504489921763,0.004162330905306972,0.002437661386672833,0.0008575172466951863,0.0,0.00604,0.02849,0.06375,0.06888,0.0713,0.11962,0.13314,0.12546,0.09346,0.0436,0.03908,0.0356,0.03403,0.04362,0.02935,0.03608,0.02746,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02008339885152417,0.057463600083597896,0.09267423692041281,0.13019376797603527,0.14361919168798082,0.12592430409729202,0.09534140782834566,0.07673092425433664,0.07067007692996687,0.05999144116798201,0.04818821468735383,0.03306097670206307,0.02217334620475513,0.011206098665419334,0.007265055085040953,0.0029358784247768234,0.001930713269175267,0.0005473671639414417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004663891458526056,0.03219434165895776,0.0814350138760407,0.13215965155720014,0.17024167437557816,0.16645467160037003,0.14880126426148627,0.11454478877582486,0.08284189022510022,0.04353607770582794,0.016882516188714152,0.004712072155411656,0.0013876040703052729,0.00014454209065679926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009465106959525219,0.06013014522069347,0.13371371868022824,0.1856191439421407,0.20134343453619066,0.1760204568440738,0.12182508635001812,0.06751521859435529,0.030551685972177164,0.01116348300669809,0.0024235253706848844,0.0002289945232143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Armadillo,284.off,-0.1643251882595736,0.02623036226223034,-0.12219889634854243,-0.42770989207237625,-0.13021815695875605,-0.49623217825636784,-0.5009627390467972,-0.5380915592473428,0.015501783476332787,0.0333654680420322,0.04305408271474019,0.049195025547093416,0.05452617372023522,0.05568302323339439,0.05523956425335004,0.057630386580545645,0.056801311096114915,0.05406343391497156,0.051923262315627106,0.0504675600115685,0.048279186349175746,0.04429769594138629,0.04028728429576786,0.03682637616890003,0.03364504000771233,0.030068446929528585,0.025845946206497637,0.02290562036055143,0.020582280921623446,0.01853851344837559,0.015665670490697003,0.014576303865805456,0.012792827533018414,0.010874385423696134,0.009669333847488672,0.008454641858671551,0.006902535428516341,0.006401233972814036,0.004964812493974742,0.0038465246312542178,0.0030560107972621227,0.0023040586137086667,0.0014075002410103153,0.00035669526655740866,0.0,0.00528,0.01083,0.01948,0.02429,0.0398,0.06079,0.10426,0.10205,0.12788,0.12351,0.12444,0.05041,0.03355,0.0339,0.06483,0.01253,0.00734,0.01094,0.01558,0.01559,0.01272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01084836179784227,0.030196265774911423,0.051584457980015125,0.07004657828735221,0.09726700903698396,0.11821728571997293,0.1240793821410088,0.11043433257693379,0.10421394163780405,0.08905609299733269,0.07102193558660774,0.04585174569051316,0.03179863848083124,0.022005254986265377,0.013774433695608901,0.0073251323699191845,0.0021099566065528085,0.00016919463354432898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010791956138406838,0.011167747468226361,0.03437045316580106,0.06439521685086866,0.09549917614977693,0.12464709339859897,0.14009308062169376,0.13738545591196846,0.12170821248590782,0.09416945298272324,0.0655322265154508,0.0463186903190372,0.02762548057929679,0.01750802169954038,0.009009356240544993,0.005752498048775787,0.0028617955117025274,0.000867210761121978,9.635675123577533e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029987283873294237,0.020174989086906184,0.05211714020004175,0.08796902579285999,0.11355311355311355,0.13389891628233597,0.13575888705422384,0.12881246560003037,0.10685342291559909,0.07866917193342064,0.05524872364250603,0.0364402436941297,0.022566380079333447,0.013095712577577863,0.006699690637514472,0.0030556662681015014,0.0014424263128926342,0.0005314202205393915,0.00011387576154415532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Armadillo,285.off,-0.15695070096553906,0.2021247254899838,-0.025699464134806158,-0.4100417084359755,-0.18009389093869263,-0.2546143311091527,0.23166583796064394,-0.4844979334727286,0.016813929063526783,0.03514062996829924,0.04405345769538364,0.050634496979274066,0.055481148164921036,0.05875721457271422,0.061532235529903744,0.05839106597419616,0.05687829413295048,0.0522436237148666,0.05094283264118401,0.04612508792384109,0.043851112417255235,0.03973675842864438,0.037067727855236404,0.03389765183122477,0.030611949933996897,0.027933283871154235,0.025061908019617857,0.023192623069288803,0.020205621344536195,0.018374878351945886,0.016592312806529008,0.014617037472418411,0.013354788356474566,0.01073393523024002,0.010570131909850362,0.010146170374724183,0.00865266951234788,0.0075349527379243225,0.006359423026892651,0.005444051530597497,0.0037192989217887324,0.002871375851536379,0.0018403784820249945,0.0006359423026892651,0.0,0.00547,0.01172,0.01263,0.02185,0.03047,0.05053,0.08774,0.09022,0.10115,0.08592,0.08987,0.0967,0.08119,0.05301,0.04528,0.03103,0.0139,0.02426,0.03175,0.0294,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009137510575822426,0.028587070123923756,0.04755885134126313,0.06623202110187627,0.08335241128751307,0.10006469914895735,0.11171054596128005,0.11058577614094461,0.1014681729955706,0.08252625292390385,0.06632160453889414,0.05545214751405962,0.04520977454835017,0.03492758672174389,0.027153735131637883,0.019778032150500176,0.008948389986562484,0.0009754640919723286,9.953715224207436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079642946654071,0.009408317106556903,0.027116389365516975,0.05235304324355588,0.07664500954327247,0.10353968651795871,0.11561819198365113,0.11847153405695117,0.1106537623628757,0.09659912471803968,0.08460737627484624,0.07059129730667643,0.05520638531685593,0.037479033719562745,0.022759258902234476,0.01235805587152249,0.004202895756617633,0.001224237984152384,8.675702249898783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003478494830303263,0.021831879155936502,0.04948687396702156,0.08557866010685321,0.11288772725525618,0.13154860283660683,0.13785217357881385,0.12616750586155207,0.10408579006034516,0.07946727139946957,0.0603451589345428,0.03872468001691202,0.026059883922050966,0.012741668908790407,0.006418879963101049,0.002479148249221663,0.0007687281392935388,7.687281392935388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Armadillo,286.off,-0.08780257623812693,0.8513451291843067,0.3552575845180911,-0.3520228382723736,-0.31449703119835765,-0.41488915710675506,1.1783948701492144,-0.5599002529447719,0.011726616625393859,0.02746167410219597,0.03729969840336863,0.04188627976219154,0.04698355190256406,0.05105944247983735,0.05545331033618871,0.061302165136200265,0.06191884834410923,0.06277642343010763,0.06059876085217911,0.05503897630587487,0.05108834950520808,0.047089544328923406,0.042551141345718385,0.03938100423006138,0.03509312880006938,0.03236623274009694,0.02844451296480088,0.024619149940740596,0.022239138185216948,0.018693209739740414,0.015638700725566338,0.013644115974985787,0.011427910696562954,0.00992474537728486,0.008296316281400257,0.00652335205866199,0.005203264566731868,0.004037347876778986,0.0032375868415220515,0.0023896474306472283,0.0018693209739740414,0.0013682658675480098,0.000992474537728486,0.0003757913298195238,0.0,0.00104,0.0045,0.00552,0.01052,0.01735,0.0271,0.05434,0.05838,0.07683,0.09965,0.09511,0.11545,0.1062,0.07274,0.05412,0.02919,0.03066,0.03699,0.04948,0.02587,0.01727,0.00974,0.00195,0.0,0.0,0.0,0.0,0.0,0.0,0.006619154738916649,0.020245655246551073,0.0365297712659009,0.04652320187924273,0.056715704815559494,0.06906814245615432,0.08636752732267633,0.09359385264666653,0.09905838791232854,0.10136762685883782,0.096052395835407,0.0872334919276173,0.06892879183007186,0.0510222363784763,0.03436983656162284,0.022405589950829138,0.01420381024426174,0.0075249338084526106,0.0020404913104931023,0.00012939700993370892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007997918613951068,0.007015041868622142,0.019397361650462047,0.034834308180039894,0.052179191921138596,0.07066112915193154,0.08785183614866493,0.09918382685951607,0.10181446756024938,0.1041849350048662,0.09721807336885822,0.0890852501035875,0.07425537450494811,0.0565539570425046,0.04198425469998169,0.029679023290324447,0.018395212812087457,0.009828767453289264,0.004104955818726693,0.0008961523266234329,7.70883721826609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002406159769008662,0.013936477382098172,0.03237728585178056,0.05626564003849856,0.08134744947064484,0.09776708373435997,0.10648700673724736,0.10975938402309914,0.10419634263715111,0.09512993262752646,0.08202117420596727,0.06666025024061598,0.05052935514918191,0.0390567853705486,0.027025986525505294,0.01697786333012512,0.00931665062560154,0.005351299326275265,0.002406159769008662,0.0007507218479307026,0.00015399422521655438,7.699711260827719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Armadillo,287.off,-0.08781438040017407,0.23547323020768135,-0.029431590786800153,-0.38171603255453357,-0.25067877762835117,-0.40924799139722867,0.7582707597429559,-0.5129097575431554,0.014036170130721474,0.030511317626190568,0.039978020283037055,0.043361739868121696,0.04849034049280839,0.05255851617630047,0.054698646512165966,0.05680021594107893,0.05528670034319207,0.05227894960089461,0.050148459491767244,0.04874098638799985,0.04413295800717233,0.04104808545096981,0.03803069448193422,0.034483091042301316,0.03316237997917711,0.03075232329464389,0.028380827517063202,0.026028612192958777,0.023811360043188217,0.023165464851733313,0.021025334515867813,0.018181467628118612,0.01592565457139552,0.01455674237458065,0.011982801835499171,0.01107662052211468,0.008946130412987313,0.007914626152007095,0.006536073728454093,0.004887594956233371,0.0041163768171827405,0.002814946207534801,0.0016002776385300582,0.0005494929240735742,0.0,0.0,0.0,0.01399,0.03007,0.04496,0.05107,0.08214,0.10891,0.08132,0.07608,0.08569,0.09741,0.07309,0.06096,0.04271,0.04335,0.03935,0.03704,0.02718,0.00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008887429214064631,0.028682610296678908,0.04620866051612775,0.06270962091581325,0.07899163009185999,0.09528359159625395,0.10702733904596981,0.10680838782233104,0.09997113824779306,0.09252679664407489,0.07738930522795807,0.05886802217378756,0.047383035261099334,0.037868609361160044,0.025458055912180654,0.015714726460255377,0.006767583276107446,0.0027368902954846286,0.0006966629843051782,1.9904656694433662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010694981066992975,0.010107238864212281,0.02867411140123522,0.05328220297339744,0.07580910904063129,0.0975266651892819,0.11307774576777438,0.11566959253085647,0.11196970718876159,0.10400146453794791,0.08792045246514496,0.0705290643336834,0.05138408471195814,0.034753870908687985,0.02298939173499571,0.013257922475839942,0.005867786909728579,0.0015897944829313883,0.00043358031352674225,8.671606270534846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036756963721642577,0.02036948406241026,0.047764908586196995,0.07868287546664114,0.10653776203694841,0.12704125586292717,0.13303340671963243,0.1311572700296736,0.11143869053316742,0.09101177371494208,0.061797645257011584,0.04077725662869723,0.023375131616732076,0.012979802814205035,0.006260170383842251,0.0025461855078012826,0.0012826648798698191,0.0002488752751986216,1.9144251938355508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
